Item,Data do lançamento,Lançamentos de ENTRADA: quantidade,Lançamentos de ENTRADA: valor,Lançamentos de SAIDA: quantidade,Lançamentos de SAIDA: valor,Saldo Inicial em quantidade,Saldo Inicial em valor,Saldo Final em quantidade,Saldo Final em valor
47.11.014-9,2013-01-09,0.0,0.0,1000.0,712.6,5668.0,17669.48,10355.61069999999,50047.03999999976
47.11.014-9,2013-01-10,0.0,0.0,84.0,59.86,5668.0,17669.48,9763.61069999999,49625.149999999754
47.11.014-9,2013-01-11,0.0,0.0,60.0,42.76,5668.0,17669.48,9226.61069999999,49242.46999999975
47.11.014-9,2013-01-14,0.0,0.0,224.0,159.62,5668.0,17669.48,8687.61069999999,48858.339999999735
47.11.014-9,2013-01-15,0.0,0.0,276.0,196.68,5668.0,17669.48,8355.61069999999,48621.74999999973
47.11.014-9,2013-01-16,0.0,0.0,12.0,8.56,5668.0,17669.48,11019.61069999999,51415.78999999973
47.11.014-9,2013-01-17,0.0,0.0,3000.0,2137.8,5668.0,17669.48,10331.61069999999,50925.509999999726
47.11.014-9,2013-01-18,0.0,0.0,186.0,132.55,5668.0,17669.48,9705.61069999999,50479.38999999972
47.11.014-9,2013-01-21,0.0,0.0,6.0,4.29,5668.0,17669.48,9237.61069999999,50145.84999999972
47.11.014-9,2013-01-22,0.0,0.0,140.0,99.76,5668.0,17669.48,8677.61069999999,49746.779999999715
47.11.014-9,2013-01-23,0.0,0.0,126.0,89.79,5668.0,17669.48,9551.61069999999,50769.279999999715
47.11.014-9,2013-01-24,0.0,0.0,1500.0,1068.9,5668.0,17669.48,8825.61069999999,50251.879999999706
47.11.014-9,2013-01-25,0.0,0.0,6.0,4.29,5668.0,17669.48,8221.61069999999,49821.409999999705
47.11.014-9,2013-01-26,0.0,0.0,90.0,64.14,5668.0,17669.48,7539.61069999999,49335.379999999706
47.11.014-9,2013-01-28,0.0,0.0,2000.0,1425.2,5668.0,17669.48,8972.61069999999,50889.4499999997
47.11.014-9,2013-01-29,0.0,0.0,93.0,66.27,5668.0,17669.48,8416.61069999999,50493.2099999997
47.11.014-9,2013-01-30,0.0,0.0,128.0,91.21,5668.0,17669.48,7924.61069999999,50142.609999999695
47.11.014-9,2013-01-31,0.0,0.0,1000.0,712.6,5668.0,17669.48,10250.61069999999,52611.9999999997
47.11.014-9,2013-02-01,0.0,0.0,36.0,25.66,5668.0,17669.48,9628.61069999999,52139.04999999968
47.11.014-9,2013-02-02,0.0,0.0,126.0,89.79,5668.0,17669.48,8898.61069999999,51618.81999999969
47.11.014-9,2013-02-04,0.0,0.0,168.0,119.72,5668.0,17669.48,8266.61069999999,51168.41999999969
47.11.014-9,2013-02-05,0.0,0.0,4.0,2.86,5668.0,17669.48,7702.61069999999,50766.39999999968
47.11.014-9,2013-02-06,0.0,0.0,6.0,4.29,5668.0,17669.48,7318.61069999999,50492.71999999968
47.11.014-9,2013-02-07,0.0,0.0,40.0,28.51,5668.0,17669.48,6834.61069999999,50147.81999999967
47.11.014-9,2013-02-08,0.0,0.0,168.0,119.72,5668.0,17669.48,6422.61069999999,49854.22999999967
47.11.014-9,2013-02-13,0.0,0.0,84.0,59.86,5668.0,17669.48,5846.61069999999,49443.72999999966
47.11.014-9,2013-02-14,0.0,0.0,1000.0,712.6,5668.0,17669.48,6004.61069999999,49788.229999999654
47.11.014-9,2013-02-15,0.0,0.0,78.0,55.59,5668.0,17669.48,5552.61069999999,49466.089999999655
47.11.014-9,2013-02-18,0.0,0.0,2000.0,1425.2,5668.0,17669.48,9029.61069999999,52953.969999999645
47.11.014-9,2013-02-19,0.0,0.0,21.0,14.97,5668.0,17669.48,9516.61069999999,53574.179999999644
47.11.014-9,2013-02-20,0.0,0.0,112.0,79.81,5668.0,17669.48,9224.61069999999,53366.09999999964
47.11.014-9,2013-02-21,0.0,0.0,1000.0,712.6,5668.0,17669.48,8876.61069999999,53118.10999999964
47.11.014-9,2013-02-22,0.0,0.0,4.0,2.86,5668.0,17669.48,8436.61069999999,52804.48999999963
47.11.014-9,2013-02-23,0.0,0.0,8.0,5.71,5668.0,17669.48,8012.61069999999,52502.31999999963
47.11.014-9,2013-02-25,0.0,0.0,148.0,105.46,5668.0,17669.48,7756.61069999999,52319.89999999963
47.11.014-9,2013-02-26,0.0,0.0,1000.0,712.6,5668.0,17669.48,10432.61069999999,55130.90999999963
47.11.014-9,2013-02-27,0.0,0.0,76.0,54.16,5668.0,17669.48,10284.61069999999,55025.39999999962
47.11.014-9,2013-02-28,0.0,0.0,12.0,8.56,5668.0,17669.48,11848.61069999999,56784.98999999962
47.11.014-9,2013-03-01,0.0,0.0,4.0,2.86,5668.0,17669.48,11628.61069999999,56596.999999999614
47.11.014-9,2013-03-04,0.0,0.0,4.0,2.86,5668.0,17669.48,11370.61069999999,56413.03999999961
47.11.014-9,2013-03-05,0.0,0.0,276.0,196.68,5668.0,17669.48,10690.61069999999,55928.459999999606
47.11.014-9,2013-03-06,0.0,0.0,12.0,8.56,5668.0,17669.48,10208.61069999999,55584.9399999996
47.11.014-9,2013-03-07,0.0,0.0,69.0,49.17,5668.0,17669.48,9721.61069999999,55237.86999999961
47.11.014-9,2013-03-08,0.0,0.0,99.0,70.55,5668.0,17669.48,9250.61069999999,54902.21999999961
47.11.014-9,2013-03-09,0.0,0.0,87.0,62.0,5668.0,17669.48,8707.61069999999,54515.24999999961
47.11.014-9,2013-03-11,0.0,0.0,2000.0,1425.2,5668.0,17669.48,10407.61069999999,56289.0599999996
47.11.014-9,2013-03-12,0.0,0.0,96.0,68.41,5668.0,17669.48,9983.61069999999,55986.88999999959
47.11.014-9,2013-03-13,0.0,0.0,116.0,82.66,5668.0,17669.48,9617.61069999999,55726.029999999584
47.11.014-9,2013-03-14,0.0,0.0,3.0,2.15,5668.0,17669.48,9324.61069999999,55517.169999999576
47.11.014-9,2013-03-15,0.0,0.0,60.0,42.76,5668.0,17669.48,8724.61069999999,55089.56999999958
47.11.014-9,2013-03-18,0.0,0.0,75.0,53.45,5668.0,17669.48,8285.61069999999,54776.69999999958
47.11.014-9,2013-03-19,0.0,0.0,2750.0,1959.66,5668.0,17669.48,10581.61069999999,57050.609999999586
47.11.014-9,2013-03-20,0.0,0.0,108.0,76.96,5668.0,17669.48,10073.61069999999,56688.529999999584
47.11.014-9,2013-03-21,0.0,0.0,186.0,132.55,5668.0,17669.48,9479.61069999999,56265.20999999958
47.11.014-9,2013-03-22,0.0,0.0,78.0,55.59,5668.0,17669.48,10351.61069999999,57176.479999999574
47.11.014-9,2013-03-23,0.0,0.0,84.0,59.86,5668.0,17669.48,9979.61069999999,56911.33999999957
47.11.014-9,2013-03-25,0.0,0.0,1250.0,890.76,5668.0,17669.48,9729.61069999999,56733.16999999956
47.11.014-9,2013-03-26,0.0,0.0,128.0,91.21,5668.0,17669.48,9357.61069999999,56468.03999999956
47.11.014-9,2013-03-27,0.0,0.0,2000.0,1425.2,5668.0,17669.48,10896.61069999999,58169.42999999956
47.11.014-9,2013-03-28,0.0,0.0,105.0,74.82,5668.0,17669.48,11355.61069999999,58808.599999999555
47.11.014-9,2013-03-31,0.0,0.0,0.0,0.81,5668.0,17669.48,11355.61069999999,58841.599999999555
47.11.014-9,2013-04-01,0.0,0.0,42.0,29.94,5668.0,17669.48,10857.61069999999,58453.69999999955
47.11.014-9,2013-04-02,0.0,0.0,156.0,111.17,5668.0,17669.48,10275.61069999999,58038.89999999955
47.11.014-9,2013-04-03,0.0,0.0,78.0,55.59,5668.0,17669.48,9773.61069999999,57681.13999999955
47.11.014-9,2013-04-08,0.0,0.0,72.0,51.31,5668.0,17669.48,9155.61069999999,57240.74999999955
47.11.014-9,2013-04-09,0.0,0.0,132.0,94.06,5668.0,17669.48,8735.61069999999,56941.44999999955
47.11.014-9,2013-04-10,0.0,0.0,126.0,89.79,5668.0,17669.48,8111.61069999999,56496.74999999955
47.11.014-9,2013-04-11,0.0,0.0,114.0,81.24,5668.0,17669.48,7633.61069999999,56156.10999999955
47.11.014-9,2013-04-12,0.0,0.0,126.0,89.79,5668.0,17669.48,7131.61069999999,55798.339999999545
47.11.014-9,2013-04-15,0.0,0.0,60.0,42.76,5668.0,17669.48,6835.61069999999,55587.39999999954
47.11.014-9,2013-04-16,0.0,0.0,2000.0,1425.2,5668.0,17669.48,8207.61069999999,57156.27999999954
47.11.014-9,2013-04-17,0.0,0.0,84.0,59.86,5668.0,17669.48,7779.61069999999,56851.23999999954
47.11.014-9,2013-04-18,0.0,0.0,78.0,55.59,5668.0,17669.48,7257.61069999999,56479.23999999954
47.11.014-9,2013-04-19,0.0,0.0,72.0,51.31,5668.0,17669.48,6809.61069999999,56159.969999999536
47.11.014-9,2013-04-22,0.0,0.0,5000.0,3563.0,5668.0,17669.48,11415.61069999999,60815.89999999953
47.11.014-9,2013-04-23,0.0,0.0,63.0,44.9,5668.0,17669.48,10912.61069999999,60457.419999999525
47.11.014-9,2013-04-24,0.0,0.0,93.0,66.27,5668.0,17669.48,10543.61069999999,60194.459999999526
47.11.014-9,2013-04-25,0.0,0.0,84.0,59.86,5668.0,17669.48,9888.61069999999,59727.669999999525
47.11.014-9,2013-04-26,0.0,0.0,30.0,21.39,5668.0,17669.48,9508.61069999999,59456.78999999952
47.11.014-9,2013-04-29,0.0,0.0,76.0,54.16,5668.0,17669.48,9144.61069999999,59197.34999999951
47.11.014-9,2013-04-30,0.0,0.0,1500.0,1068.9,5668.0,17669.48,10268.61069999999,60643.20999999951
47.11.014-9,2013-05-01,0.0,0.0,0.0,0.56,5668.0,17669.48,10268.61069999999,60608.689999999515
47.11.014-9,2013-05-02,0.0,0.0,60.0,42.76,5668.0,17669.48,9816.61069999999,60286.55999999952
47.11.014-9,2013-05-03,0.0,0.0,132.0,94.06,5668.0,17669.48,9336.61069999999,59944.509999999515
47.11.014-9,2013-05-06,0.0,0.0,2000.0,1425.2,5668.0,17669.48,10978.61069999999,61684.229999999516
47.11.014-9,2013-05-07,0.0,0.0,132.0,94.06,5668.0,17669.48,10470.61069999999,61322.219999999514
47.11.014-9,2013-05-08,0.0,0.0,102.0,72.69,5668.0,17669.48,10024.61069999999,61004.349999999504
47.11.014-9,2013-05-09,0.0,0.0,52.0,37.06,5668.0,17669.48,9822.61069999999,60860.3199999995
47.11.014-9,2013-05-10,0.0,0.0,102.0,72.69,5668.0,17669.48,9436.61069999999,60585.239999999496
47.11.014-9,2013-05-13,0.0,0.0,20.0,14.26,5668.0,17669.48,8884.61069999999,60191.83999999949
47.11.014-9,2013-05-14,0.0,0.0,1500.0,1068.9,5668.0,17669.48,9706.61069999999,61387.20999999949
47.11.014-9,2013-05-15,0.0,0.0,138.0,98.34,5668.0,17669.48,9352.61069999999,61134.93999999949
47.11.014-9,2013-05-16,0.0,0.0,90.0,64.14,5668.0,17669.48,9148.61069999999,60989.519999999495
47.11.014-9,2013-05-17,0.0,0.0,2.0,1.44,5668.0,17669.48,8574.61069999999,60580.31999999947
47.11.014-9,2013-05-20,0.0,0.0,108.0,76.96,5668.0,17669.48,8113.61069999999,60251.81999999947
47.11.014-9,2013-05-21,0.0,0.0,228.0,162.47,5668.0,17669.48,7549.61069999999,59849.909999999465
47.11.014-9,2013-05-22,0.0,0.0,4.0,2.86,5668.0,17669.48,7165.61069999999,59576.24999999946
47.11.014-9,2013-05-23,0.0,0.0,3000.0,2137.8,5668.0,17669.48,9821.61069999999,62797.68999999946
47.11.014-9,2013-05-24,0.0,0.0,222.0,158.2,5668.0,17669.48,9288.61069999999,62417.83999999946
47.11.014-9,2013-05-27,0.0,0.0,2000.0,1425.2,5668.0,17669.48,10548.61069999999,63483.29999999946
47.11.014-9,2013-05-28,0.0,0.0,90.0,64.14,5668.0,17669.48,10038.61069999999,63119.84999999946
47.11.014-9,2013-05-29,0.0,0.0,4.0,2.86,5668.0,17669.48,13670.61069999999,65979.67999999945
47.11.014-9,2013-05-31,0.0,0.0,0.0,0.85,5668.0,17669.48,13670.61069999999,66015.66999999945
47.11.014-9,2013-06-01,0.0,0.0,0.0,0.56,5668.0,17669.48,13670.61069999999,65979.67999999945
47.11.014-9,2013-06-03,0.0,0.0,4.0,2.86,5668.0,17669.48,13248.61069999999,65678.87999999948
47.11.014-9,2013-06-04,68.0,48.46,0.0,0.0,5668.0,17669.48,12872.61069999999,65410.90999999947
47.11.014-9,2013-06-05,0.0,0.0,63.0,44.9,5668.0,17669.48,12505.61069999999,65149.369999999464
47.11.014-9,2013-06-06,0.0,0.0,84.0,59.86,5668.0,17669.48,12085.61069999999,64850.06999999947
47.11.014-9,2013-06-07,0.0,0.0,105.0,74.82,5668.0,17669.48,11864.61069999999,64692.55999999947
47.11.014-9,2013-06-10,0.0,0.0,156.0,111.17,5668.0,17669.48,11364.61069999999,64336.22999999946
47.11.014-9,2013-06-11,0.0,0.0,90.0,64.14,5668.0,17669.48,10938.61069999999,64032.61999999946
47.11.014-9,2013-06-12,0.0,0.0,8.0,5.71,5668.0,17669.48,10546.61069999999,63753.26999999946
47.11.014-9,2013-06-13,0.0,0.0,276.0,196.68,5668.0,17669.48,10134.61069999999,63459.62999999946
47.11.014-9,2013-06-14,0.0,0.0,204.0,145.37,5668.0,17669.48,11150.61069999999,64317.23999999945
47.11.014-9,2013-06-17,0.0,0.0,1500.0,1068.9,5668.0,17669.48,10802.61069999999,64069.21999999945
47.11.014-9,2013-06-18,0.0,0.0,280.0,199.53,5668.0,17669.48,10385.61069999999,63771.98999999944
47.11.014-9,2013-06-19,0.0,0.0,105.0,74.82,5668.0,17669.48,9690.61069999999,63276.62999999943
47.11.014-9,2013-06-20,0.0,0.0,105.0,74.82,5668.0,17669.48,9045.61069999999,62816.959999999424
47.11.014-9,2013-06-21,0.0,0.0,84.0,59.86,5668.0,17669.48,8593.61069999999,62494.78999999942
47.11.014-9,2013-06-24,0.0,0.0,168.0,119.72,5668.0,17669.48,7961.61069999999,62044.409999999414
47.11.014-9,2013-06-25,0.0,0.0,150.0,106.9,5668.0,17669.48,7319.61069999999,61586.81999999941
47.11.014-9,2013-06-26,0.0,0.0,144.0,102.61,5668.0,17669.48,6656.61069999999,61114.2699999994
47.11.014-9,2013-06-27,0.0,0.0,252.0,179.58,5668.0,17669.48,6272.61069999999,60840.5899999994
47.11.014-9,2013-06-28,0.0,0.0,3000.0,2137.8,5668.0,17669.48,8801.61069999999,63421.76999999939
47.11.014-9,2013-06-29,0.0,0.0,3.0,2.15,5668.0,17669.48,8798.61069999999,63419.61999999939
47.11.014-9,2013-06-30,0.0,0.0,0.0,0.45,5668.0,17669.48,8798.61069999999,63457.42999999939
47.11.014-9,2013-07-01,0.0,0.0,60.0,42.76,5668.0,17669.48,8211.61069999999,63001.25999999939
47.11.014-9,2013-07-02,0.0,0.0,204.0,145.37,5668.0,17669.48,7547.61069999999,62528.05999999939
47.11.014-9,2013-07-03,0.0,0.0,72.0,51.31,5668.0,17669.48,6955.61069999999,62106.17999999938
47.11.014-9,2013-07-04,0.0,0.0,6.0,4.29,5668.0,17669.48,6417.61069999999,61722.74999999939
47.11.014-9,2013-07-05,0.0,0.0,3.0,2.15,5668.0,17669.48,6158.61069999999,61538.12999999938
47.11.014-9,2013-07-06,175.0,0.02,0.0,0.0,5668.0,17669.48,6333.61069999999,61538.149999999376
47.11.014-9,2013-07-10,0.0,0.0,248.0,176.72,5668.0,17669.48,5881.61069999999,61216.05999999937
47.11.014-9,2013-07-11,0.0,0.0,1000.0,712.6,5668.0,17669.48,8709.61069999999,63587.58999999937
47.11.014-9,2013-07-12,0.0,0.0,210.0,149.65,5668.0,17669.48,8423.61069999999,63383.75999999937
47.11.014-9,2013-07-15,0.0,0.0,128.0,91.21,5668.0,17669.48,7977.61069999999,63065.91999999937
47.11.014-9,2013-07-16,0.0,0.0,3000.0,2137.8,5668.0,17669.48,10581.61069999999,65206.629999999364
47.11.014-9,2013-07-17,0.0,0.0,44.0,31.36,5668.0,17669.48,10213.61069999999,64944.36999999936
47.11.014-9,2013-07-18,0.0,0.0,1500.0,1068.9,5668.0,17669.48,11262.61069999999,66030.17999999935
47.11.014-9,2013-07-19,0.0,0.0,68.0,48.46,5668.0,17669.48,10796.61069999999,65698.00999999934
47.11.014-9,2013-07-22,0.0,0.0,68.0,48.46,5668.0,17669.48,10440.61069999999,65444.319999999345
47.11.014-9,2013-07-23,0.0,0.0,64.0,45.61,5668.0,17669.48,9976.61069999999,65113.60999999934
47.11.014-9,2013-07-24,0.0,0.0,60.0,42.76,5668.0,17669.48,9552.61069999999,64811.43999999934
47.11.014-9,2013-07-25,0.0,0.0,42.0,29.94,5668.0,17669.48,8997.61069999999,64415.90999999934
47.11.014-9,2013-07-26,0.0,0.0,4.0,2.86,5668.0,17669.48,8385.61069999999,63979.73999999935
47.11.014-9,2013-07-29,0.0,0.0,114.0,81.24,5668.0,17669.48,7969.61069999999,63683.26999999935
47.11.014-9,2013-07-30,0.0,0.0,48.0,34.21,5668.0,17669.48,7505.61069999999,63352.58999999935
47.11.014-9,2013-07-31,0.0,0.0,3000.0,2137.8,5668.0,17669.48,10079.61069999999,65618.03999999937
61.21.107-1,2012-08-02,0.0,0.0,2.0,381.07,344.0,66516.91,10077.61069999999,65236.96999999937
61.21.107-1,2012-08-03,0.0,0.0,3.0,571.62,344.0,66516.91,10159.61069999999,80603.64999999937
61.21.107-1,2012-08-06,0.0,0.0,2.0,381.07,344.0,66516.91,10198.61069999999,87910.69999999936
61.21.107-1,2012-08-07,0.0,0.0,2.0,381.07,344.0,66516.91,10196.61069999999,87529.62999999935
61.21.107-1,2012-08-08,0.0,0.0,2.0,381.07,344.0,66516.91,10194.61069999999,87148.55999999934
61.21.107-1,2012-08-09,0.0,0.0,2.0,381.07,344.0,66516.91,10192.61069999999,86767.48999999934
61.21.107-1,2012-08-10,0.0,0.0,1.0,190.54,344.0,66516.91,10174.61069999999,83337.80999999934
61.21.107-1,2012-08-13,0.0,0.0,3.0,571.62,344.0,66516.91,10150.61069999999,78764.86999999936
61.21.107-1,2012-08-14,0.0,0.0,10.0,1905.39,344.0,66516.91,10138.61069999999,76478.40999999935
61.21.107-1,2012-08-16,0.0,0.0,10.0,1905.39,344.0,66516.91,10127.61069999999,74283.01999999936
61.21.107-1,2012-08-17,37.0,6938.44,0.0,0.0,344.0,66516.91,10164.61069999999,81221.45999999937
61.21.107-1,2012-08-20,0.0,0.0,3.0,571.62,344.0,66516.91,10207.61069999999,89154.87999999936
61.21.107-1,2012-08-21,0.0,0.0,2.0,381.07,344.0,66516.91,10199.61069999999,87630.59999999934
61.21.107-1,2012-08-22,0.0,0.0,4.0,762.16,344.0,66516.91,10182.61069999999,84391.44999999933
61.21.107-1,2012-08-23,0.0,0.0,1.0,190.54,344.0,66516.91,10184.61069999999,84653.47999999936
61.21.107-1,2012-08-24,0.0,0.0,2.0,381.07,344.0,66516.91,10178.61069999999,83510.26999999933
61.21.107-1,2012-08-27,0.0,0.0,2.0,381.07,344.0,66516.91,10162.61069999999,80461.64999999934
61.21.107-1,2012-08-29,0.0,0.0,10.0,1905.39,344.0,66516.91,10145.61069999999,77222.48999999935
61.21.107-1,2012-08-30,0.0,0.0,1.0,190.54,344.0,66516.91,10143.61069999999,76841.40999999936
61.21.107-1,2012-08-31,0.0,0.0,1.0,190.54,344.0,66516.91,10024.61069999999,54167.229999999356
61.21.107-1,2012-09-03,0.0,0.0,2.0,388.53,344.0,66516.91,10052.61069999999,59702.66999999935
61.21.107-1,2012-09-04,0.0,0.0,2.0,388.53,344.0,66516.91,10075.61069999999,64269.87999999935
61.21.107-1,2012-09-06,0.0,0.0,1.0,194.26,344.0,66516.91,10052.61069999999,59801.77999999935
61.21.107-1,2012-09-10,0.0,0.0,1.0,194.26,344.0,66516.91,10042.61069999999,57859.12999999935
61.21.107-1,2012-09-11,0.0,0.0,3.0,582.8,344.0,66516.91,10033.61069999999,56110.73999999934
61.21.107-1,2012-09-12,0.0,0.0,2.0,388.53,344.0,66516.91,10002.61069999999,50088.50999999935
61.21.107-1,2012-09-14,0.0,0.0,2.0,388.53,344.0,66516.91,10030.61069999999,55642.33999999935
61.21.107-1,2012-09-17,0.0,0.0,1.0,194.26,344.0,66516.91,10076.61069999999,64825.81999999937
61.21.107-1,2012-09-18,0.0,0.0,2.0,388.53,344.0,66516.91,10099.61069999999,69437.85999999937
61.21.107-1,2012-09-19,0.0,0.0,3.0,582.8,344.0,66516.91,10129.61069999999,75387.59999999937
61.21.107-1,2012-09-20,0.0,0.0,2.0,388.53,344.0,66516.91,10129.61069999999,75431.89999999938
61.21.107-1,2012-09-21,0.0,0.0,4.0,777.06,344.0,66516.91,10084.61069999999,66689.93999999939
61.21.107-1,2012-09-24,0.0,0.0,1.0,194.26,344.0,66516.91,10032.61069999999,56588.119999999384
61.21.107-1,2012-09-26,0.0,0.0,1.0,194.26,344.0,66516.91,9968.61069999999,44155.11999999938
61.21.107-1,2012-09-27,0.0,0.0,5.0,971.33,344.0,66516.91,9960.61069999999,42600.98999999937
61.21.107-1,2012-09-28,0.0,0.0,1.0,194.26,344.0,66516.91,10006.61069999999,51747.34999999937
61.21.107-1,2012-10-01,0.0,0.0,1.0,193.09,344.0,66516.91,10096.61069999999,69024.85999999939
61.21.107-1,2012-10-02,21.0,4033.1,0.0,0.0,344.0,66516.91,10117.61069999999,73057.9599999994
61.21.107-1,2012-10-03,0.0,0.0,1.0,193.09,344.0,66516.91,10102.61069999999,70161.6199999994
61.21.107-1,2012-10-04,0.0,0.0,1.0,193.09,344.0,66516.91,10101.61069999999,69968.5299999994
61.21.107-1,2012-10-05,0.0,0.0,2.0,386.18,344.0,66516.91,10096.61069999999,69003.07999999942
61.21.107-1,2012-10-08,0.0,0.0,1.0,193.09,344.0,66516.91,10091.61069999999,68037.63999999943
61.21.107-1,2012-10-09,0.0,0.0,2.0,386.18,344.0,66516.91,10076.61069999999,65141.30999999945
61.21.107-1,2012-10-10,0.0,0.0,10.0,1930.89,344.0,66516.91,10064.61069999999,62824.23999999946
61.21.107-1,2012-10-11,56.0,10764.82,0.0,0.0,344.0,66516.91,10153.61069999999,79901.87999999945
61.21.107-1,2012-10-15,0.0,0.0,2.0,386.18,344.0,66516.91,10158.61069999999,80833.27999999946
61.21.107-1,2012-10-16,0.0,0.0,2.0,386.18,344.0,66516.91,10160.61069999999,81212.28999999947
61.21.107-1,2012-10-17,0.0,0.0,6.0,1158.54,344.0,66516.91,10151.61069999999,79474.47999999949
61.21.107-1,2012-10-18,0.0,0.0,1.0,193.09,344.0,66516.91,10150.61069999999,79281.38999999949
61.21.107-1,2012-10-19,0.0,0.0,1.0,193.09,344.0,66516.91,10149.61069999999,79088.2999999995
61.21.107-1,2012-10-22,0.0,0.0,6.0,1158.54,344.0,66516.91,10121.61069999999,73681.79999999951
61.21.107-1,2012-10-23,0.0,0.0,13.0,2510.16,344.0,66516.91,10094.61069999999,68468.38999999952
61.21.107-1,2012-10-24,0.0,0.0,6.0,1158.54,344.0,66516.91,10085.61069999999,66730.57999999954
61.21.107-1,2012-10-25,0.0,0.0,2.0,386.18,344.0,66516.91,10060.61069999999,61899.92999999955
61.21.107-1,2012-10-26,0.0,0.0,5.0,965.44,344.0,66516.91,10107.61069999999,70930.28999999954
61.21.107-1,2012-10-29,0.0,0.0,2.0,386.18,344.0,66516.91,10094.61069999999,68420.13999999955
61.21.107-1,2012-10-30,0.0,0.0,1.0,193.09,344.0,66516.91,10093.61069999999,68227.04999999955
61.21.107-1,2012-10-31,0.0,0.0,1.0,193.09,344.0,66516.91,10060.61069999999,61855.09999999956
61.21.107-1,2012-11-01,0.0,0.0,4.0,797.48,344.0,66516.91,10051.61069999999,60060.76999999956
61.21.107-1,2012-11-05,0.0,0.0,4.0,797.48,344.0,66516.91,10044.61069999999,58665.169999999554
61.21.107-1,2012-11-06,0.0,0.0,2.0,398.74,344.0,66516.91,10042.61069999999,58266.42999999956
61.21.107-1,2012-11-07,0.0,0.0,3.0,598.12,344.0,66516.91,10087.61069999999,67718.75999999956
61.21.107-1,2012-11-08,0.0,0.0,2.0,398.74,344.0,66516.91,10100.61069999999,70721.12999999955
61.21.107-1,2012-11-09,0.0,0.0,1.0,199.37,344.0,66516.91,10107.61069999999,72193.74999999956
61.21.107-1,2012-11-12,0.0,0.0,20.0,3987.42,344.0,66516.91,10122.61069999999,75535.79999999958
61.21.107-1,2012-11-13,0.0,0.0,10.0,1993.71,344.0,66516.91,10178.61069999999,87394.04999999957
61.21.107-1,2012-11-14,0.0,0.0,3.0,598.12,344.0,66516.91,10170.61069999999,85818.06999999958
61.21.107-1,2012-11-20,0.0,0.0,3.0,598.12,344.0,66516.91,10120.61069999999,75849.53999999957
61.21.107-1,2012-11-21,0.0,0.0,4.0,797.48,344.0,66516.91,10079.61069999999,67675.32999999958
61.21.107-1,2012-11-22,0.0,0.0,2.0,398.74,344.0,66516.91,10038.61069999999,59501.12999999957
61.21.107-1,2012-11-23,0.0,0.0,1.0,199.37,344.0,66516.91,10035.61069999999,58912.51999999957
61.21.107-1,2012-11-26,0.0,0.0,3.0,598.12,344.0,66516.91,10026.61069999999,57118.179999999564
61.21.107-1,2012-11-27,0.0,0.0,1.0,199.37,344.0,66516.91,10022.61069999999,56320.68999999956
61.21.107-1,2012-11-28,0.0,0.0,2.0,398.74,344.0,66516.91,9981.61069999999,48146.48999999957
61.21.107-1,2012-11-29,0.0,0.0,1.0,199.37,344.0,66516.91,9953.61069999999,42564.10999999956
61.21.107-1,2012-11-30,0.0,0.0,3.0,598.12,344.0,66516.91,9944.61069999999,40769.76999999955
61.21.107-1,2012-12-03,0.0,0.0,3.0,671.53,344.0,66516.91,9973.61069999999,48309.44999999955
61.21.107-1,2012-12-04,0.0,0.0,1.0,223.85,344.0,66516.91,10019.61069999999,60099.17999999956
61.21.107-1,2012-12-05,0.0,0.0,4.0,895.36,344.0,66516.91,10031.61069999999,63579.43999999956
61.21.107-1,2012-12-06,0.0,0.0,20.0,4476.84,344.0,66516.91,9980.61069999999,52163.50999999956
61.21.107-1,2012-12-10,0.0,0.0,2.0,447.68,344.0,66516.91,9978.61069999999,51715.82999999956
61.21.107-1,2012-12-11,0.0,0.0,1.0,223.85,344.0,66516.91,9943.61069999999,43881.33999999957
61.21.107-1,2012-12-12,0.0,0.0,10.0,2238.42,344.0,66516.91,9928.61069999999,40523.70999999957
61.21.107-1,2012-12-14,0.0,0.0,2.0,447.68,344.0,66516.91,9926.61069999999,40076.02999999957
61.21.107-1,2012-12-17,0.0,0.0,1.0,223.85,344.0,66516.91,9813.61069999999,14781.979999999567
61.21.107-1,2012-12-18,0.0,0.0,1.0,223.85,344.0,66516.91,9820.61069999999,17397.119999999573
